review_id,text,score,entities,sentiment
493929,it took my 3 minature dachshunds about 5 minutes to eat the bone. i was hoping that the bone would be more of a challenge to eat!...,3,{},neutral
332838,"this was my first time rolling fondant, and i had no trouble using this product. some that i've tasted in the past might as well have been made from glue, but this one had a pretty decent (though suga...",5,{},neutral
120856,yummy yummy yummy in my tummy yummy! this stuff is so awesome its making me sing dora and i hate dora! it a perfect size with perfect taste...,5,{},positive
48569,"muffins with out the mess! easy portable on the go snack!kids love them,and adults do too! quaker is a brand you can trust....",3,{},positive
318564,rockstar zero is great for when you need an extra boost without the jitters and the sugar. purchasing a case of rockstar through amazon saved me time and money. rockstar zero is hard to find and is al...,5,{'BRAND': ['amazon']},positive
385607,"some very delicious french roast in these here green bags. in combination with my aeropress i couldn't be happier. every shipment i have received of these beans has been fresh, aromatic, and oily. not...",5,{},neutral
64687,i mixed these with plain yogurt and frozen blueberries for my boston terrier's kong and he loved it. he kept bringing it to me wanting it refilled. love that they are wheat free as we think he might b...,4,{},positive
214114,"i am very sorry to say this tasted to me the way i imagine ""rear end"" would taste. i tried refrigerating them to make it more palatable. for some reason there was a very strong bran-like taste as the ...",1,{},neutral
562586,"i've been purchasing bear naked fruit and nut granola for a few years now. i've tried sooo many different kinds, including making my own. i would recommend this to anyone who appreciates good granola ...",5,{},positive
100610,what can i say. its dog food and the dog cobbles it up. it is easy to order and the super saving shipping is great....,4,{'PRODUCT': ['dog food']},neutral
474311,"arrived in excellent condition, on time,and is a rather exotic addition to my pantry. will use in lemonade, lemon based baked goods....",5,{},positive
554205,as a previous reviewer has stated this product is one of the only products that is not competitively priced on amazon as compared to store prices. the item sells for $22.50 in my nearby walmart which ...,4,{'BRAND': ['amazon']},positive
154309,the most awesome cookies on the planet. we need a treat that is not full of sugar and nanas fits the bill for us....,5,{},positive
468968,"regretfully the crazy critter ""fox"" lost the fight against the ultimate shredder ... my doberman. he managed to grind through the material with his back teeth (like they do with a bone) and removed th...",4,{},neutral
545021,if you want a new cracker or a change from bread this has a great taste. great price online for this product....,5,{},positive
259765,these are the best!!! linzer cookies i've ever had!...so delicious that scotts cakes has a lifetime customer here!........so fresh and tasty that i could not stop eating them...fresh ingredients and e...,5,{},positive
145046,"hard to find in stores, although our target usually has it. we feel it tastes like movie popcorn - so mysterious. a cereal everyone likes, without gallons of sugar. tasty!...",5,{},neutral
96619,"makes a reasonably good cup of coffee.lacks the smoothness of some brands, but those who like a strong brew may like this...",3,{},positive
1359,"everyone knows what a tic tac is, but let me tell you something; if you like orange tic tac's, you're going to love wild cherry tic tacs! very cherry flavored with just enough of a mix of sweet and so...",5,{},positive
437439,this cereal is sooo good and i love that natures path makes all their products with non-gmo's unlike other so-called organic brands. thank you!...,5,{},positive
85006,"really liked the 10 flavor sour mix from jelly belly, but couldn't seem to find them locally anymore. now they are selling the sour mix as a 5 flavor mix. was concerned following the other review abou...",1,{},neutral
398249,"i was considering a purchase to try this out after reading so many positive reviews and reading that it is also dairy and soy free, however, i called my local whole foods to see if they carried this a...",1,{},positive
464183,i have a background in alternative medicine and also as a personal trainer. drinking plenty of good quality water is vital to our health and i make sure i drink a minimum of 2 quarts of water a day.ov...,5,{'BRAND': ['amazon']},positive
300162,got this for my sister for her birthday. she loved it! it is especially good with a soft cheese and bread....,5,{},positive
114981,vermints are my new favorite treat. this flavor has a moderate to strong cinnamin flavor but isn't overly hot - like an altoid. love that they are all natural and made with organic sugar!...,5,{},positive
76025,"my dog is picky. we have never been able to train with treats, because she just wasn't that into them. we picked up zuke's and can't get over how crazy she is for them.they have great natural ingredie...",5,{},positive
50030,soft smooth texture - my little one devours this one...it is one of the best meat/veg dinners we have found!...,5,{},positive
55622,"this is a very tasty cereal, but i find it a bit too sweet for my liking. the os look similar to honey nut cheerios, but they taste more like cap'n crunch peanut butter crunch. in terms of sugar conte...",4,{'PRODUCT': ['peanut butter']},neutral
251640,this was perfect for our road trips! not wanting to stop for snacks alot just pick up some jerky! yum!...,4,{},positive
119777,"our family loves this take on a diet tea...esp. because my husband is borderline diabetic and needs to change his drink preferences. this product is increasingly hard to find, so we hope that the snap...",5,{},neutral
460153,i would love to buy in bulk but i need to know what flavors are in a mixed pack; more specifically whether it contains both caffeinated and non-caffeinated. i have already experimented and found that ...,3,{},positive
566456,"kraft mac and cheese has always been my go-to quick mac and cheese. though there may be some subtle taste difference between this and the regular, i can't taste it and neither could my husband. there ...",5,"{'ORG': ['kraft mac'], 'PRODUCT': [""lately.)i'd""]}",negative
159049,decaf teas in american are very weak and just do not brew up well. this yorkshire tea is the one i love to bring back home each time i am in the british isles. i was delighted to discover i could orde...,5,{'BRAND': ['amazon']},positive
460669,"i know this is supposed to be for men with prostate problems, but the bloke at the health store recommended i try these on my husky mix to minimize shedding and give her a glossy coat. we've used 2 bo...",5,{},positive
507479,"i like that this is vegan but it really is rather bland. but no worries. i add some mushrooms, some chopped peppers, and my fave hot sauce and it is wonderfully delicious. there is much you can do wit...",4,{},neutral
391524,i have always loved this product. it taste great but the shipping cost is too expensive. it is alot cheaper going to the store and buying it that way you wont have to pay for shipping....,5,{},positive
122324,"there are lots of postings out there stating that so called ""cactus honey"" is not honey form the bees but actually guave juice which is pretty disappointing and deceptive. would appreciate someone can...",1,{},neutral
95410,"i first bought another brand of coconut butter and found it to my liking in every way. hoping that all brands will not be so different from each other, i tried kevala, and was disappointed to find its...",1,{},negative
458313,"i bought 3 of there nut milk bags and and the seems all tore after one use, they sent out 2 replacements (when i bought 3) and they did the same thing. bad customer service.they do not support there p...",1,{},negative
475795,"these taste great are are nicely packaged. they made perfect christmas gifts and would be a great gift for any occasion. i am not a big fan of dark chocolate, but these are not bitter at all. the choc...",5,{},positive
447125,this soda is amazing!!!!! you have got to get your hands on it! it tastes like real candy (sweatarts) and once you take one sip you have to drink the entire bottle! then you have to come back to amazo...,5,{'BRAND': ['amazon']},neutral
127683,"i have yet to find a superior dry cat food. i prefer to feed my cat a raw diet, but sometimes it isn't possible. an apartment doesn't have a place for an extra freezer so unfortunately a raw diet isn'...",5,{'ORG': ['fed']},positive
389617,the product arrived on time and was in good shape. no melted chocolate. saved me some money and gave me the best candy on the block for halloween....,5,{},positive
273433,"if ou don't have the patience or care how your tea tastes, these capsules will work fine. however, you can get the same effect by putting a tea bag in your keurig. pg tips bags make a nice stout cup e...",4,{},neutral
526396,"first the product came with a peculiar oder, like a perfume. it did have a sweetning effect on my drinks. however, after about a week, the packets began to harden, perhaps from absorbing moisture. now...",1,{},neutral
34242,my dogs (english springer spaniels) get a chew every morning after their breakfast. but i always make sure that it is a specific kind of chew and cet chews meet that requirement. the dogs like the tas...,5,{},positive
482009,"i mix this soft food with my boston terrier's dry food, so i don't use much for each meal. using the larger cans meant i would end up throwing half a can away.wellness brand is very high quality food,...",5,{},neutral
121196,"soda is one of my big weaknesses. but lately i've been on a diet and realized that i had to cut out all the sweet stuff, including soda. i've always had a hard time finding a substitute drink that sat...",5,{'PRODUCT': ['sodas']},positive
430945,i used to purchase my blacken seasoning at a high endgrocer... it was pretty expensive. sadly he stoppedcarrying it.. looking in regular retailers i was dissapointedin the size and price and source of...,1,"{'ORG': ['wheni'], 'BRAND': ['amazon']}",negative
216589,i recently purchased a 6 pack of mrs. dash onion and herb seasoning blend and couldn't be happier! i tried this product when i saw it new in the store and loved it - but it has become harder to find s...,5,{'BRAND': ['amazon']},neutral
491557,i would not purchase this coffee again. although drinkable- it needs a lot of creamer to drown out the bitterness....,2,{},neutral
72966,if you like a dark bold flavor this is the one for you. starbucks sumatra coffee is a deep rich flavor that bold coffee drinkers will love....,5,{},neutral
487424,i can be picky about what water i drink and smart water happens to be one brand that i really enjoy. this price is pretty good for what you get....,5,{},positive
223610,i love cheesecake. it has always been one of my favorite indulgences. my favorite out of these has got to be snickerdoodle. they are fast and easy and delicious....,5,{},positive
111192,my husband makes salsa from these tomatoes. the fire roasted specs add alot to the flavor. i've bought muir glen for years and never had a problem. cases of cans from amazon tend to arrive with at lea...,4,{'BRAND': ['amazon']},neutral
278782,i was thrilled to get this product. i had looked in several grocery stores with no success. it is a great low fat/low carb dressing. it tastes great as well. i appreciate having amazon where i can usu...,5,{'BRAND': ['amazon']},positive
382147,great product for those of us who like pies and thought they would never be able to eat them again! this product makes a great flaky crust. measure the ingredients carefully to make sure you are not a...,5,{},positive
53199,"i'm sure they were fine, my grand-nephew to whom i sent them for xmas didn't bother to let me know if they arrived or not, but i am sure they were fine. thank you. i know they were delivered in a time...",5,{},positive
511353,"love these in salad, smoky flavor replaces high fat bacon bits and the texture has replaced the raisins i used before choosing to cut back calories. the regular ones are good too, but my favorites are...",5,{},positive
50663,"i was excited to purchase bpa free canned beans from a reputable company, eden foods, who i must admit i think i have a brand preference towards, because i appreciate the effort they put into setting ...",5,{},positive
154719,"this soup made me physically ill. not a pleasant texture or taste. actually, it was so bad that i haven't been able to look at split pea soup the same way ever since. i'm not using hyperbole, i don't ...",1,{},negative
288904,"this is great food for dogs! my dogs usually weren't too enthusiastic about dry food, but they eat this stuff without any problems. i love that it is very healthy for them and grain-free with no undes...",5,{'PRODUCT': ['dog food']},positive
538482,this has wonderful flavor--quite spicy but deliciously rich. not as hard to chew as some other jerkys. would highly recommend....,5,{},positive
46446,"this stuff sounded too good to be true, but i tried it anyhow, and wow am i glad that i did! i usually eat pb2 as a snack spread on a chocolate vitatop muffin. i mix 1 tablespoon (22 calories!) with j...",5,{'PRODUCT': ['peanut butter']},positive
69046,"these are a tasty little treat to have every once in awhile. it is hard to find grab and go snacks when trying to eat gluten free and paleo. these are little high on the sugar side (all from fruit, no...",4,{},positive
490815,"i thought that (1)package of cocoa was enough to receive a good chocolate taste, and the marshmallows gave an additional sweetness, for a nice cup of hot cocoa....",4,{},positive
158732,"i think the price point is perfect to begin with. it does have a strong smell but it does say ""caffeine"". it goes on smooth and soaks in easy, no greasy & does not clog pores or hurt eyes. i also like...",4,{},positive
53428,"compared to the grocery store, its more than 50% off. so what you have to mix it up, don't be a sissy. ;)...",4,{},neutral
311360,"a delightful new taste in each package. i love nut snacks, so ordered this as a gift for me! all are just scrumptious and addictive! so went back to order more, but price had gone way up since xmas..d...",5,{},positive
303224,"i am a white, white maltese. before mommy started giving me the pro-treat beef liver, freeze dried, my tears were black and stained my face. with my enjoying one treat per day, my beautiful white face...",5,{},positive
474263,"i had to return this item. the peanuts were not marshmallow at all, but hard as rocks. i doubt it would be humanly possible to bite and/or chew these peanuts. they were all stuck together in the packa...",1,{'BRAND': ['amazon']},negative
152639,"great almost expired bread,if only it would arrive with a little longer expiration date.suggestion for you all: only buy one package!the trouble is, i like to order several packages, and for some reas...",1,"{'BRAND': ['amazon'], 'ORG': ['02/2011']}",positive
155151,this is my favorite coconut oil for the following reasons...it is delightfully fragrantthe smooth texturetastes like it should...coconutty :)fries and cooks and bakes like a charmdelectable hand cream...,5,{},neutral
516447,my 7 month old golden retriever enjoys these treats! they have helped with training and she basically inhales these when i give them to her....,5,{},neutral
384470,this pasta tastes like regular pasta. i eat along with my husbad who has to eat gluten free....,4,{},neutral
503217,"i love this tea.. it was recomended to me by my dr. to help during pregnancy.. doesn't taste too bad with some honey, and makes me feel more relaxed....",5,{},neutral
314126,i believe this product is of equal quality of some the italian imported semolina flours. i am one who does not use egg nor white flour to mix in my pasta dough and i find this semolina to be extremely...,5,{'BRAND': ['amazon']},positive
508381,i love this lentil soup. i was thrilled to see it available on amazon.com. it can be difficult to find in the grocery store.the price is terrific on amazon!...,5,"{'ORG': ['amazon.com'], 'BRAND': ['amazon']}",positive
199633,my husband is hooked on these mints and the cinnamon flavor is hard to find in stores. was great to purchase enough to last him a while....,5,{},positive
107705,"""buffy"" looks forward to her ""toy"" every afternoon. my biggest fear is running out of refills before i can order and receive more....",5,{},neutral
51117,this rice was quick to fix and the flavor was remarkable. add to that the fact that the rice is organic only adds to the excellence of the product. loved it!!...,5,{},neutral
302896,"i never write reviews. don't care to spend the time.but for these mints????i am a cinnamon freak! i can't get enough of any cinnamon candy no matter how hot, sweet, or hard they can be. these are by f...",5,{},positive
449923,"even though i opted out of recieving ""email reminders"" to leave feedback/reviews i just received one from this company, so here's my review:i've already left a review for the sodastream machine, and i...",1,{},negative
12856,"royal oak is the very best at this moment. there are a dozen other brands that i have tried and, speaking as a former virginian, this one is at the summit. they are so large, so crunchy, and so tasty ...",5,{},positive
260212,"i love this mix and i use it for everything. i like baking with it better than with wheat flour.however, i sure wish they would fix the zipper on the 4lb bags. drives me nuts. i can never get them to ...",4,{},positive
65596,"i love cashews, but this product sucked! it had too much pepper. i washed them off and put them in the toaster oven to freshen them up. now they are semi descent....",1,{},positive
369175,"this cereal is a great way to start your day. just by itself, i will admit, it is a little bland. here is how i eat it every day. 1 bowl with two teaspoons of splenda, some cinnamon, and unsweetened v...",5,{},positive
310445,i love the taste and consistency of this bar. and the added calcium is a plus. but i try not to eat it too often because it has 12 grams of fat and the saturated fat is 25% of daily value. and 2g of p...,3,{},positive
411860,"a friend of mine raved about this tea and i love bigelow earl grey tea, so i decided to try it. now i have six boxes of a tea i don't like as much as bigelow. it is too candy-like for my taste; i like...",4,{},positive
15316,length:: 5:41 minslive taste-test featuring two fans who eat gluten free....,4,{},neutral
521277,"our family loves these pop tarts and we were glad to find them as the grocery stores will no longer carry them. that said, at least three of the pop tart boxes were crushed upon delivery. makes them h...",3,{},neutral
501869,"this is a dark, chocolaty cofee. grind works well in my stovetop espresso maker. i have tried many different espresso blends and was not sure how this would be since it is a blend of robusto and arabi...",5,{},neutral
190964,"love this product and since i had a hard time finding it, was so happy to see it on amazon! it is a easy meal that is full of flavor and the meat gets extremly tender and delicious! i'll be ordering m...",5,{'BRAND': ['amazon']},positive
159236,"i was buying enfamil premium lipil single serve powder packets 17.4 g sticks, 16-count boxes (pack of 2), they will make 4oz of formula and are in packages just like sports drinks...however the packag...",2,{},positive
271352,"delicious, fragrant tea. this is the best chai tea i've ever tasted and it's very inexpensive (as far as this kind of tea goes). i used to buy it in local stores but it's been unavailable the last yea...",5,{'BRAND': ['amazon']},positive
283603,"the green mountain co. has a great assortment of different coffees and teas, and many are my favorites. this variety box has many good ones, but there were about half that are in the stronger, dark ro...",4,{'ORG': ['the green mountain co.']},positive
432053,over the years i've tried every energy and protein bar out there but these are the best tasting i've ever had especially the chocolate ones. i have to hide them from my kids who think they are candy b...,5,{},positive
396119,"this is the most versatile product that i've ever used. you can eat it by itself, mix it with vegetables, meat, herbs and/or, put it in soups or sauces. israeli couscous tastes delicious, is not expen...",5,{},positive
10107,"i discovered you can use ketchup or any other condiment - bbq sauce, mayo, mustard, etc. for a great alternative to french fries....",5,{'ORG': ['mayo']},positive
323429,love the vanilla taste. tastes natural and not like any of the other splenda options available at the super market.will definitely buy again....,5,{},positive
277799,revisited this review and just wanted to say you need this in a hot area. mine sprouted and i tried to move them from inside the house to outside and they wilted and died. the product is fine and work...,3,{},neutral
164934,"i got these as a christmas present, all i can say is that they are beautiful, delicious! one piece counts as a dessert for me, its so magical, so wow different! each bite is a piece of magnificent dec...",5,{},neutral
54840,i always wanted to make the stuffed pancakes and this batter works great. very light and delicious. i even use it for waffles and it works great....,5,{},neutral
461588,"this peach tea honestly tastes like it was flavored with peach-scented soap. the tea itself is probably fine, but the flavoring that they used is overpowering and barely resembles peach flavor. after ...",1,{},positive
545213,i tried this when i was in southern california and cannot find it anywhere in northern california. i like it because it is poultry and has natural ingredients with no preservatives. i can eat it inste...,5,{},neutral
190649,i bought the aerogarden in hopes of starting my own indoor garden since i live in a highrise apartment and off the ground. i also get the morning sun so growing plants on my balcony is hard to do. i s...,5,{'ORG': ['amazon.com']},positive
203148,"this is very tasty beef jerky, but a little too expensive. if the price was lower i would order this on a regular basis....",5,{},neutral
101497,i have a 95lb pitbull/ mastiff mix that often loves his rope bone and his squeaker toy and thought it would be great to challenge him with some thinking toys. i was a bit weary of this toy because my ...,4,{},positive
238443,i have purchased this vanilla in a smaller quantity from a retail cooking store many times. this is a much better value and i use the vanilla in all my baking. yum!...,5,{},neutral
277297,very good ..very yummy... just wish jalapeno potato came in super share bags !!!! that would be super awesome !...,5,{},positive
276485,arrived in a well packed box with modern square glass vase. these gorgeous roses lasted more than a week. i would definitely buy again....,5,{},neutral
378806,"i am sorry to say these cookies did not taste at all like sugar cookies. they were actually salty, and not nice and chewy. the only good thing is that they arrived in one piece, no crumbs. however it ...",1,{'ORG': ['scott']},positive
403657,i am pretty fussy when it comes to pie crust and it may not be moms recipe but it comes pretty close. for a mix it is darn good. great for a quick pie....,5,{},positive
14169,"i have to lol a bit at the ""how do you rate this item?"" question for this review. how would ""i"" rate the item? do ""i"" like it? uh, sure, i feel really emotional about this item and i absolutely love i...",4,{'PRODUCT': ['dog food']},positive
85668,i started using lawry's enchilada sauce seasonings packets years ago when we lived in ca. when we moved to mn 20 years ago i was able to find it in stores here but in the last couple of years it has b...,5,{'BRAND': ['amazon']},neutral
267888,"product has the fewest steps in preparation, rolls out the easiest, is the crispiest and best tasting. have tried two other products of this tyoe and namaste gf pizza mix rocks!...",5,{},positive
512132,"i read a lot of negative reviews on this gum, but i think it's great. the flavor is excellent and it last a long time, longer than most gums. i am a huge fan of the trident splash gum, but the only fl...",5,{},positive
462341,"i thought i found a new cat food my cat would love forever. however, after 2 weeks my cat would not touch the stuff...i guess it's back to the drawing board......",4,{},positive
337200,"it's the same good product i've been buying in one ounce containers, and this amounts to about half price. i do wonder at the size of the jar, which is only about half full....",5,{},positive
297030,be prepared for visitors. the decadent aroma of chocolate raspberry truffle imbues your kitchen (or office) as you brew this light roast from van houtte. we brewed a couple cups at the office (in a cu...,5,"{'ORG': ['van houtte', 'chocolate.delicate']}",neutral
544296,these are great treats to use with the large blue disk like things. the disc like things are good for hiding food and then my miniature schnauzer has to work to get them out. if i put one of these tre...,4,{},positive
305661,"we've been experimenting with various oatmeals and this one, hands down, is the best we've found. it's nutty, chewy and tastes good. i don't even add salt.one caveat is to let it cook for longer than ...",5,{},positive
458371,"i do have to say that i have a vitamix, too. so, i am able to blend my almonds/coconut really well before pouring it into the nut milk bag. it takes awhile to squeeze all the milk through (6-8 minutes...",5,{},neutral
399526,"popcorn has grear color (white) but taste is average and due to shipping costing more then product, i would not buy again....",2,{},neutral
359466,"as i write this review, i'm looking at 3 large boxes of popchips stacked in my living room. i bought 2 of the 3 boxes, which each contain 24 bags of the chips. one of the boxes i ordered is popchips b...",3,{},positive
386103,"my two long haired german shephards love bully sticks. however, these are too thin for them. they are gone almost immediately. probably very good for smaller dogs. i will look for a thick bully stick ...",4,{},positive
157385,natural vitality's products are excellent and exactly as advertised. it's the best price i have found for calm....,5,{'BRAND': ['vitality']},positive
543014,i love bigelow. they make great teas. i've tried all the seasonal teas and this is def my fav. by far. so incredibly delicious. i won't drink anything else. i wish they had a caffeine free version tho...,5,{},positive
541426,"outstanding gourmet taste: the blend of mushrooms, steak and sauce is tantalyzing. the orders could be divided, so that the entire order doen't have to be defrosted at once. possibly divide the large ...",4,{},positive
8630,"the taste is fine, but the k-cup container has opened at the seal during the brewing process on more than one occasion, resulting in a mouthful of coffee grounds! i have never had this happen with any...",3,{},neutral
104800,i was shocked when i received my shipment of this rip off instant coffee. it doesn't even completely dissolve in my keurig as it brews....a waste of time for a true coffee lover. just buy a jar of ins...,1,{},negative
394571,"first, i would like to state that the free shipping was very fast, it took about 3 days to arrive.the chips weren't as flavorful as i was hoping. the spices are pretty mild and lacked kick. it was a g...",3,{},positive
323373,"swirl green tea has me hooked since my first cup. i could really tell this is what a cup of enjoyable tea should be about with its quality tea leaves. besides its easy brewing steps, the packaging, in...",5,{},neutral
275394,"this marley coffee is so "" no worry mon "" !!!---style...mellow and somewhat milder flavor and brew.i really like this as i drink multiple cups of coffee a day and find this style to be less "" wire-ing...",4,{},positive
182235,this solved a problem for me. i needed a way to ship canned goods to my elderly mother. she loved the size of the cans and starkist is the best....,5,{},neutral
216559,i don't know how anybody can eat these. i can't taste anything but salt. i hope this is just a bad batch because nobody else in the reviews complained about this being too salty to eat. i gave it two ...,2,{'BRAND': ['amazon']},negative
556210,i highly recommend the english breakfast black tea. i'm not real big on tea most of the time but i give this one 5 stars. don't be shy and try it....,5,{},positive
428554,all my dogs loved this treat. smelled so good you want to eat it too. great product with good healthy ingredients....,5,{},positive
545300,"i've been craving oreos for the past week. what better way to satisfy my needs than to order online and have it delivered right to your doorstep?comes in 12 packs of 6 oreos each, which is perfect for...",5,{},positive
479443,"***tazo's earl grey black tea is very perfumy. i am used to drinking super-premium tea that have the real bergamot added, not the essence. so this tea tasted to me like regular black tea with a very, ...",3,{},positive
545875,my dog love this treats very much! they are crazy for all the pro-treat freeze dried treats!...,5,{},positive
253457,"i'm not a great cook, so we wind up eating a lot of burgers and fries in our house. instead of picking up fast food, i prepare frozen burger patties and fries in the oven. i tried some of this taco be...",4,{'PRODUCT': ['gumminess.i']},neutral
398382,"if you find some of the kitchens of india recipes a little bland, this one is the opposite: very strong flavors deliciously blend to create a wonderful meal. this one takes a little longer to make due...",5,{},positive
186253,this product is very good to take with oxy-powder. it cuts down on the amount of oxy-powder one needs and this is very good for ones budget.it also helps ones energy so you feel better....,5,{},positive
270970,"i just got back from being in paris for a delicious month and was turned on to fleur de sel de camargue by ina garten in her book ""barefoot in paris"", which i took with me, and it changed the way i co...",5,"{'ORG': ['fleur de sel de camargue'], 'BRAND': ['amazon']}",neutral
115697,i was looking for an alternative source of protein because i try to avoid soy as much as possible. i read about hemp and wanted to give it a try. i bought a couple different kinds but didn't like that...,4,{},negative
567908,i thought the grove hot chocolate is to sweet. it also has an off taste. i would not recommend this to anybody...,2,{},negative
442580,"i have tried every supposed dark roast/bold decaf k-cup out there, none of which remotely compare to my favorite non-decaf which is green mt. double black diamond. finally, this is a decaf that is eve...",5,{},positive
528170,nevella is an outstanding product. this is a probiotic product that actually works to assure a balanced digestive system and regularity. i've been using nevella for about six months and am amazed. i n...,5,{'BRAND': ['amazon']},positive
27043,"naturade's bavarian chocolate flavor is outstanding. i've been taking this product for breakfast and lunch at work since about september 2005, and i'm not sick of it yet. not even close. i'll consume ...",5,{},neutral
119188,"this is a tasty and refreshing beverage. for those on the go, like most of us are these days, it is a valuable supplement to our sometimes neglected daily dietary needs. i take a glass a day, and then...",4,{},positive
326875,"when you buy natural balance (dick van patten's brand from ""eight is enough"" -- who knew) you will discover that you are paying more than your regular friskies, 9-lives or regular store available bran...",5,{'ORG': ['buy.with']},positive
297814,my reclaimed feral cats normally mob me for treats. these are very hard and must not have a good taste. i was really disappointed that halo would produce something this bad and that amazon would sell ...,1,{'BRAND': ['amazon']},negative
314182,"these cookies are delicious. never heard of ""mother's cookies"" until someone from california visited my work place. i found them at amazon & ordered some. soo glad i did. they are excellent....",5,{'BRAND': ['amazon']},neutral
262335,"the first batch of this i purchased about a year ago was great. complex, good presence, all around great oolong (darker style ti kwan yin, not the greener variety available through other makers). the ...",3,{'BRAND': ['amazon']},positive
214112,"i'm a vegetarian, i enjoy sprouted grain breads and meat alternatives, but as far as desserts go, i still find very few vegan/gluten free ones i like the taste of. this one was not very good. i still ...",1,{},neutral
7506,"yes, there are higher hu products but this is exactly what is advertised. i use this to make a tincture to reduce high blood pressure. comment if you want more info....",5,{},neutral
327018,"i started feeding this when my vet told me to stop giving him his beloved cat food. it is the only dog food that he will eat. he has now achieved normal weight, is very healthy and very active. great ...",5,{'PRODUCT': ['dog food']},positive
261472,this is an excellent bottled tea. it has no sugar at all but it has a great taste and the jasmine seems to give it a natural sweet taste....,4,{},positive
303910,don't bother with these....dogs go through them so fast! i have a small boxer that chewed an entire antler in 1.5 hours and the darn thing cost $20!...,1,{},neutral
178771,"we first discovered these at whole foods market and liked them immediately. there are quite a few varieties that freeland makes, but this one is our family's favorite, mostly because of the sprouted b...",5,{'BRAND': ['amazon']},positive
304409,"my husband loves this stuff. we ran out of it because i had a pending order elsewhere that fell through(they might have kept my money forever if i hadn't cancelled the backordered order), so, needless...",5,{'BRAND': ['amazon']},positive
215377,this is the only brand which i could find that sells decaf chai as loose leaf tea. it is delicious also....,5,{},neutral
52736,"i drink about 10 cups of tea a day. mostly black, so i'm pretty picky about my green teas. i ordered these so i'd have something to grab when heading out and not wanting to brew a pot. i never sweeten...",5,{},positive
424028,these are my favorite brownies that you can make at home by far and are also better than anything you can buy at a grocery store! they have a great consistency and deep flavor! they are also very easy...,5,{},positive
93379,"i was pleased with the amount of coffee pods you got for a great price. a bit on the strong side, but full of flavor....",5,{},positive
528772,these are my favorite candy of all time. however... a lot of people don't like them. i would strongly recomment finding them locally and trying them first!also be aware they are a little harder than g...,5,{},positive
282022,"this shampoo works for leaving my hair feeling clean and moisturized, which is good, because i blow-dry a lot. it has a pleasant, soft apples-and-violets scent. (it reminds me of something from my chi...",4,{},neutral
555748,"the cats couldn't lick their paws enough after eating this cat food. i highly recommend it. it looks good, smells good and according to the two boy cats i have, it tastes good....",5,{},positive
402613,this is simply the best cream soda available today. the strong honey and vanilla flavors are what elevate it above otherwise excellent gourmet cream sodas such as hank's and virgil's.if cream soda exi...,5,{},positive
44709,"let me just out myself from the get-go here--i am a huge chocoholic. i am also an almond lover and eat a small handful of dry roasted, unsalted almonds nearly every day. so, when i saw dark chocolate ...",4,{'BRAND': ['amazon']},neutral
438301,"you would be crazy to pay this price... you can get the exact same thing at sam's club for 27.99!! amazon has awesome diaper deals, but is way off on formula prices!...",1,"{'ORG': [""sam 's""], 'BRAND': ['amazon']}",positive
110638,i am not an avid coffee fan but drink it on ocassion. i use half the packet and it is perfect for my palate. i buy via to have on hand for guests since i don't own a coffee maker. worth the extra cost...,5,{},positive
145796,"this is an excellent ""everything but the kitchen sink"" blend. it's my favorite tea. high quality product and individual foil packaging to retain it. pity it was given such an idiotic name....",5,{},positive
95330,"it should not be advertised as organic, since it doesn't have the usda organic seal and only the flour and the cane sugar is organic. still it is tasty and partially organic snack....",2,{},neutral
10800,"this honey granules is tasty and a welcome alternative to cane sugar. i use it in my morning oats (steel cut oats), bird's custard and tea. one or two teaspoonfuls go a long way. it is better stored i...",5,{'ORG': ['bird']},neutral
248644,our papillion is a very picky eater. she loves the way this product is prepared. i was very surprised and satisfied with the quality of the product and the packaging....,5,{},positive
79504,"anyone interested in the zone, these are 13g carbs, only 4g protein. completely out of the zone... as most bars are. of course you can't find that info here on amazon, gotta go poke around the kind we...",2,{'BRAND': ['amazon']},neutral
295390,"love this product. how can these be 1 pt on weight watchers for 3-4 cookies? my plain shortbread list the following ingredients- wheat flour, butter, sugar, salt. i read the review claiming for this t...",5,{},positive
415306,"the three bags of brown mustard seeds were a good value and provided a tangible gift for our congregation on resurrection sunday. we were able to half fill 250 small plastic bags (2"" x 2"") with the se...",5,{},positive
57549,"happy is the word for extreme trail mix in a granola bar. the texture is good and chewy, the family really likes to have these bars for all occasions. most of the time is when they are hunger for cand...",5,{},positive
438715,the product description indicated a chance to try 35 different k-cup flavors. what i received was half french vanilla (all the same brand) and 3 other flavors. not what i would consider a variety. my ...,1,{'BRAND': ['amazon']},neutral
125496,"these are great! i use them to make my own southern-style hot sauce by putting 12 whole peppers in a blender, along with red wine vinegar and some freshly ground organic salt. let me put it this way: ...",5,{},neutral
92668,"these all-natural multigrain tortilla chips/crackers are very tasty. just like the restaurant tortilla chips you nibble on while waiting for your meal, these are slightly salty, crispy, and chewy, and...",5,{},positive
133114,"i had high hopes for this coffee. i sometimes enjoy having a flavored coffee, but i don't generally like the sweetness that comes with the syrups.when i brewed it, it had a very strong, natural vanill...",4,{},neutral
322100,"i bought two of these treat balls for two large breed dogs. one, (my power chewer) is a german shepherd/wolf mix, the other is a vizsla/lab mix who isn't easily impressed by chew toys. i filled the in...",1,{},positive
